ID	taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_12968	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Psychromonadaceae|g__Psychromonas|s__Psychromonas_sp_CNPT3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas_sp_CNPT3
OTU_7699	k__Bacteria|p__Nitrospinae|c__Nitrospinia|o__Nitrospinales|f__Nitrospinaceae|g__Nitrospina|s__Nitrospina_gracilis	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	Nitrospina_gracilis
OTU_4878	k__Bacteria|p__Candidatus_Marinimicrobia|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Marinimicrobia_bacterium_TMED108	Bacteria	Candidatus_Marinimicrobia	NA	NA	NA	NA	Candidatus_Marinimicrobia_bacterium_TMED108
OTU_415	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_852002-51961_SCH5331710	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_sp_852002-51961_SCH5331710
OTU_8047	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Candidatus_Paracaedibacteraceae|g__Candidatus_Finniella|s__Candidatus_Finniella_inopinata	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Candidatus_Paracaedibacteraceae	Candidatus_Finniella	Candidatus_Finniella_inopinata
OTU_12650	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__NA|f__NA|g__NA|s__Deltaproteobacteria_bacterium_RIFOXYD12_FULL_53_23	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria_bacterium_RIFOXYD12_FULL_53_23
OTU_7818	k__Bacteria|p__Planctomycetes|c__NA|o__NA|f__NA|g__NA|s__Planctomycetes_bacterium_RBG_16_41_13	Bacteria	Planctomycetes	NA	NA	NA	NA	Planctomycetes_bacterium_RBG_16_41_13
OTU_10331	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__NA|g__NA|s__Sphingomonadales_bacterium_CG_4_10_14_3_um_filter_58_15	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	Sphingomonadales_bacterium_CG_4_10_14_3_um_filter_58_15
OTU_4721	k__Bacteria|p__Candidatus_Blackburnbacteria|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Blackburnbacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_15b	Bacteria	Candidatus_Blackburnbacteria	NA	NA	NA	NA	Candidatus_Blackburnbacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_15b
OTU_3413	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae|g__Marinilabilia|s__Marinilabilia_sp_WTE	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Marinilabilia	Marinilabilia_sp_WTE
OTU_9474	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Haematobacter|s__Haematobacter_genomosp_1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Haematobacter	Haematobacter_genomosp_1
OTU_13135	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Ectothiorhodospira|s__Ectothiorhodospira_sp_PHS-1	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira_sp_PHS-1
OTU_1344	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_gubbeenense	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_gubbeenense
OTU_6099	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_MB2021	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_sp_MB2021
OTU_8938	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_sp_M7AFCaUS0010211	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_sp_M7AFCaUS0010211
OTU_10833	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Oligella	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	
OTU_5980	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_ligniniphilus	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_ligniniphilus
OTU_1695	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_sp_442	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria_sp_442
OTU_6782	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rapi	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rapi
OTU_8655	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_sp_Leaf92	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium_sp_Leaf92
OTU_14799	k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales			
OTU_2506	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_mutomycini	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_mutomycini
OTU_2915	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_YIM_130001	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp_YIM_130001
OTU_7575	k__Bacteria|p__NA|c__NA|o__NA|f__NA|g__NA|s__candidate_division_TM6_bacterium_GW2011_GWF2_37_49	Bacteria	NA	NA	NA	NA	NA	candidate_division_TM6_bacterium_GW2011_GWF2_37_49
OTU_2922	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_e14	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp_e14
OTU_5934	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_clausii	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_clausii
OTU_11234	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_facilis	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax_facilis
OTU_2929	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_st115	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp_st115
OTU_2488	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_longwoodensis	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_longwoodensis
OTU_9348	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Henriciella|s__Henriciella_algicola	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Henriciella	Henriciella_algicola
OTU_1387	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_B24	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_sp_B24
OTU_4117	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_GSP6	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_sp_GSP6
OTU_920	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_yomogidense	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_yomogidense
OTU_13722	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_aestuarii	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_aestuarii
OTU_3675	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Siphonobacter|s__Siphonobacter_sp_BAB-5405	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Siphonobacter	Siphonobacter_sp_BAB-5405
OTU_14941	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__NA|g__NA|s__Synergistales_bacterium_54_24	Bacteria	Synergistetes	Synergistia	Synergistales	NA	NA	Synergistales_bacterium_54_24
OTU_13113	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thiocystis|s__Thiocystis_violascens	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis_violascens
OTU_10232	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter_flavus	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter_flavus
OTU_14505	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__NA|g__NA|s__Xanthomonadales_bacterium_RIFOXYD1_FULL_69_11	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	Xanthomonadales_bacterium_RIFOXYD1_FULL_69_11
OTU_5608	k__Bacteria|p__Cyanobacteria|c__NA|o__Oscillatoriales|f__NA|g__NA|s__Oscillatoriales_cyanobacterium_CG2_30_40_61	Bacteria	Cyanobacteria	NA	Oscillatoriales	NA	NA	Oscillatoriales_cyanobacterium_CG2_30_40_61
OTU_9086	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_sp_OV372	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	Ensifer_sp_OV372
OTU_9943	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_okinawensis	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_okinawensis
OTU_2438	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_geranii	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_geranii
OTU_3407	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae		
OTU_2536	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_prasinus	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_prasinus
OTU_66	k__Bacteria|p__Acidobacteria|c__NA|o__NA|f__NA|g__NA|s__Acidobacteria_bacterium_13_1_20CM_2_55_15	Bacteria	Acidobacteria	NA	NA	NA	NA	Acidobacteria_bacterium_13_1_20CM_2_55_15
OTU_2547	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_rapamycinicus	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_rapamycinicus
OTU_11336	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia_sp_K82	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia_sp_K82
OTU_13254	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_oxytoca
OTU_2159	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Amycolatopsis|s__Amycolatopsis_antarctica	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis_antarctica
OTU_6292	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_psychrotolerans	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Psychrobacillus	Psychrobacillus_psychrotolerans
OTU_13748	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_pantelleriensis	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_pantelleriensis
OTU_546	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_llatzerense	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium_llatzerense
OTU_4909	k__Bacteria|p__Candidatus_Nomurabacteria|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Nomurabacteria_bacterium_CG1_02_43_90	Bacteria	Candidatus_Nomurabacteria	NA	NA	NA	NA	Candidatus_Nomurabacteria_bacterium_CG1_02_43_90
OTU_2828	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_Root1310	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_sp_Root1310
OTU_5344	k__Bacteria|p__Chloroflexi|c__NA|o__NA|f__NA|g__NA|s__Chloroflexi_bacterium_RBG_13_50_10	Bacteria	Chloroflexi	NA	NA	NA	NA	Chloroflexi_bacterium_RBG_13_50_10
OTU_238	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	Parascardovia_denticolens
OTU_7240	k__Bacteria|p__Firmicutes|c__NA|o__NA|f__NA|g__NA|s__Firmicutes_bacterium_CAG83	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes_bacterium_CAG83
OTU_3094	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Thermomonosporaceae|g__Actinomadura|s__Actinomadura_sp_WAC_06369	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura_sp_WAC_06369
OTU_746	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Williamsiaceae|g__Williamsia|s__Williamsia_herbipolensis	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Williamsiaceae	Williamsia	Williamsia_herbipolensis
OTU_12529	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Byssovorax|s__Byssovorax_cruenta	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Byssovorax_cruenta
OTU_9194	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_J15	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_sp_J15
OTU_13668	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae		
OTU_1791	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Sanguibacteraceae|g__Sanguibacter|s__Sanguibacter_sp_Leaf3	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	Sanguibacter	Sanguibacter_sp_Leaf3
OTU_9189	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_GHKF11	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_sp_GHKF11
OTU_337	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_angelicum	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_angelicum
OTU_4816	k__Bacteria|p__Candidatus_Jorgensenbacteria|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Jorgensenbacteria_bacterium_GWA1_54_12	Bacteria	Candidatus_Jorgensenbacteria	NA	NA	NA	NA	Candidatus_Jorgensenbacteria_bacterium_GWA1_54_12
OTU_13218	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_condimenti	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	Cronobacter_condimenti
OTU_7162	k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Orenia|s__Orenia_marismortui	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia	Orenia_marismortui
OTU_13225	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_bugandensis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_bugandensis
OTU_12777	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanimonas|s__Oceanimonas_sp_GK1	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas	Oceanimonas_sp_GK1
OTU_720	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_sp_R1101	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus_sp_R1101
OTU_4483	k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__NA|g__NA|s__Saprospirales_bacterium_TMED214	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	NA	NA	Saprospirales_bacterium_TMED214
OTU_5383	k__Bacteria|p__Chloroflexi|c__NA|o__NA|f__NA|g__NA|s__Chloroflexi_bacterium_RBG_19FT_COMBO_49_13	Bacteria	Chloroflexi	NA	NA	NA	NA	Chloroflexi_bacterium_RBG_19FT_COMBO_49_13
OTU_1004	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_sp_EE-P12	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium_sp_EE-P12
OTU_1202	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_oceanosedimentum	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium_oceanosedimentum
OTU_3300	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_capnocytophagoides	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonamonadaceae	Dysgonomonas	Dysgonomonas_capnocytophagoides
OTU_13045	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Halieaceae|g__NA|s__Halieaceae_bacterium	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	Halieaceae_bacterium
OTU_3159	k__Bacteria|p__Actinobacteria|c__NA|o__NA|f__NA|g__NA|s__Actinobacteria_bacterium_RBG_19FT_COMBO_70_19	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria_bacterium_RBG_19FT_COMBO_70_19
OTU_5721	k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Deferribacter|s__Deferribacter_desulfuricans	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Deferribacter	Deferribacter_desulfuricans
OTU_5185	k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris_sp_V1	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris_sp_V1
OTU_519	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_aurum	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium_aurum
OTU_9212	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_Leaf453	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_sp_Leaf453
OTU_14397	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Beggiatoa|s__Beggiatoa_sp_SS	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Beggiatoa	Beggiatoa_sp_SS
OTU_1488	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter|s__Plantibacter_sp_PA-3-X8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Plantibacter	Plantibacter_sp_PA-3-X8
OTU_9905	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thioclava|s__Thioclava_sediminum	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava	Thioclava_sediminum
OTU_463	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_M26	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_sp_M26
OTU_574	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_vanbaalenii	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium_vanbaalenii
OTU_3305	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_sp_BGC7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonamonadaceae	Dysgonomonas	Dysgonomonas_sp_BGC7
OTU_13835	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinobacterium	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	
OTU_4826	k__Bacteria|p__Candidatus_Kaiserbacteria|c__NA|o__NA|f__NA|g__NA|s__Candidatus_Kaiserbacteria_bacterium_GW2011_GWA2_52_12	Bacteria	Candidatus_Kaiserbacteria	NA	NA	NA	NA	Candidatus_Kaiserbacteria_bacterium_GW2011_GWA2_52_12
OTU_4251	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda|s__Muricauda_sp_MAR_2010_75	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Muricauda_sp_MAR_2010_75
OTU_3592	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Cyclobacterium|s__Cyclobacterium_qasimii	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium_qasimii
OTU_14357	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Cycloclasticus|s__Cycloclasticus_sp_PY97N	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Cycloclasticus	Cycloclasticus_sp_PY97N
OTU_14028	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_delhiensis	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_delhiensis
